orderid,customerid,orderdate,shippingdate,expecteddeliverydate,actualdeliverydate,shippingtierid,supplierid,orderchannel
OR-74548,CUST-15189,15-06-2023 16:37,26-06-2023 15:01,28-06-2023 11:21,28-06-2023 04:52,SHP-003,SUP-10,Online
OR-74550,CUST-17970,24-09-2022 23:54,03-10-2022 14:23,19-10-2022 06:32,08-10-2022 07:01,SHP-003,SUP-03,Online
OR-74575,CUST-17210,18-05-2021 07:34,24-05-2021 10:34,31-05-2021 14:18,20-06-2021 16:39,SHP-002,SUP-09,Online
OR-74578,CUST-04705,05-02-2023 05:16,05-02-2023 05:26,05-02-2023 05:37,05-02-2023 05:53,SHP-004,SUP-03,Retail PoS
OR-74579,CUST-14682,30-01-2020 09:02,08-02-2020 01:52,18-02-2020 17:02,10-02-2020 17:12,SHP-001,SUP-09,Online
OR-74583,CUST-07587,19-12-2023 10:23,19-12-2023 10:29,19-12-2023 10:50,19-12-2023 10:49,SHP-004,SUP-01,Retail PoS
OR-74596,CUST-03905,28-03-2023 14:18,28-03-2023 14:27,28-03-2023 14:43,28-03-2023 14:36,SHP-004,SUP-01,Retail PoS
OR-74608,CUST-13206,27-04-2020 06:58,27-04-2020 07:08,27-04-2020 07:20,27-04-2020 07:31,SHP-004,SUP-04,Retail PoS
OR-74609,CUST-18948,09-12-2020 14:57,09-12-2020 15:03,09-12-2020 15:25,09-12-2020 15:17,SHP-004,SUP-07,Retail PoS
OR-74613,CUST-03655,09-03-2018 03:20,14-03-2018 04:29,30-03-2018 11:18,18-03-2018 22:58,SHP-002,SUP-04,Online
OR-74615,CUST-18480,27-07-2021 20:37,02-08-2021 10:50,12-08-2021 03:14,04-08-2021 10:18,SHP-001,SUP-04,Online
OR-74621,CUST-12981,13-01-2022 13:21,13-01-2022 13:28,13-01-2022 13:46,13-01-2022 13:46,SHP-004,SUP-09,Retail PoS
OR-74630,CUST-18343,30-06-2020 10:34,09-07-2020 21:25,12-07-2020 23:56,11-07-2020 03:21,SHP-003,SUP-02,Online
OR-74631,CUST-10847,19-05-2024 17:42,25-05-2024 03:33,25-05-2024 22:56,25-05-2024 14:41,SHP-003,SUP-07,Online
OR-74635,CUST-06800,09-05-2024 02:42,12-05-2024 17:05,27-05-2024 21:39,30-05-2024 09:37,SHP-002,SUP-04,Online
OR-74643,CUST-12170,12-02-2009 04:39,12-02-2009 04:45,12-02-2009 05:06,12-02-2009 05:10,SHP-004,SUP-05,Retail PoS
OR-74656,CUST-12635,02-06-2024 14:56,02-06-2024 15:01,02-06-2024 15:26,02-06-2024 15:14,SHP-004,SUP-01,Retail PoS
OR-74688,CUST-05075,23-06-2024 03:02,24-06-2024 10:04,03-07-2024 00:23,28-06-2024 11:45,SHP-001,SUP-02,Online
OR-74695,CUST-05781,14-10-2013 22:36,17-10-2013 02:27,21-10-2013 22:32,19-10-2013 03:00,SHP-003,SUP-01,Online
OR-74696,CUST-19493,13-07-2022 01:21,13-07-2022 01:28,13-07-2022 01:43,13-07-2022 01:41,SHP-004,SUP-07,Retail PoS
OR-74697,CUST-19233,06-07-2023 11:55,06-07-2023 12:03,06-07-2023 12:17,06-07-2023 12:29,SHP-004,SUP-04,Retail PoS
OR-74704,CUST-17978,08-02-2022 13:11,12-02-2022 00:26,16-02-2022 15:52,13-02-2022 06:22,SHP-001,SUP-05,Online
OR-74710,CUST-00024,30-07-2019 10:27,08-08-2019 15:08,12-08-2019 05:53,09-08-2019 19:25,SHP-003,SUP-10,Online
OR-74711,CUST-04645,16-11-2017 21:30,25-11-2017 17:31,26-11-2017 21:41,26-11-2017 13:32,SHP-002,SUP-06,Online
OR-74712,CUST-03593,07-02-2024 17:20,07-02-2024 17:30,07-02-2024 17:44,07-02-2024 17:39,SHP-004,SUP-09,Retail PoS
OR-74716,CUST-12487,13-05-2021 12:20,22-05-2021 16:20,25-05-2021 06:35,23-05-2021 20:13,SHP-001,SUP-04,Online
OR-74720,CUST-11562,18-05-2017 06:20,18-05-2017 06:27,18-05-2017 06:43,18-05-2017 06:44,SHP-004,SUP-01,Retail PoS
OR-74730,CUST-10795,18-06-2018 07:06,18-06-2018 07:14,18-06-2018 07:29,18-06-2018 07:32,SHP-004,SUP-09,Retail PoS
OR-74736,CUST-03542,23-05-2024 12:22,31-05-2024 19:34,08-06-2024 13:08,04-06-2024 02:37,SHP-001,SUP-07,Online
OR-74744,CUST-10370,14-10-2022 00:16,14-10-2022 00:25,14-10-2022 00:40,14-10-2022 00:39,SHP-004,SUP-01,Retail PoS
OR-74770,CUST-06757,07-12-2018 19:36,11-12-2018 11:29,27-12-2018 01:42,17-01-2019 16:31,SHP-002,SUP-04,Online
OR-74772,CUST-06782,13-11-2023 03:15,20-11-2023 18:03,29-11-2023 22:53,28-11-2023 20:35,SHP-003,SUP-01,Online
OR-74791,CUST-10844,01-09-2021 04:51,10-09-2021 17:31,26-09-2021 01:56,18-09-2021 06:57,SHP-001,SUP-09,Online
OR-74793,CUST-19427,14-06-2014 09:37,19-06-2014 14:24,20-06-2014 01:55,19-06-2014 21:06,SHP-003,SUP-03,Online
OR-74797,CUST-18830,28-11-2023 00:42,28-11-2023 00:52,28-11-2023 01:12,28-11-2023 00:59,SHP-004,SUP-01,Retail PoS
OR-74798,CUST-01917,17-04-2003 11:57,17-04-2003 12:04,17-04-2003 12:23,17-04-2003 12:33,SHP-004,SUP-08,Retail PoS
OR-74804,CUST-19694,08-06-2008 02:21,18-06-2008 12:20,23-06-2008 09:21,08-07-2008 07:05,SHP-002,SUP-05,Online
OR-74805,CUST-01076,05-08-2016 01:09,15-08-2016 18:02,26-08-2016 23:49,11-09-2016 08:33,SHP-001,SUP-10,Online
OR-74806,CUST-07722,19-04-2024 17:08,25-04-2024 19:34,26-04-2024 15:44,26-04-2024 14:32,SHP-003,SUP-04,Online
OR-74825,CUST-16446,04-06-2024 06:19,05-06-2024 16:16,22-06-2024 03:51,19-06-2024 20:12,SHP-002,SUP-01,Online
OR-74827,CUST-05079,13-06-2024 11:36,15-06-2024 05:51,16-06-2024 11:43,04-07-2024 04:24,SHP-002,SUP-04,Online
OR-74837,CUST-15003,27-06-2022 21:14,27-06-2022 21:21,27-06-2022 21:38,27-06-2022 21:35,SHP-004,SUP-10,Retail PoS
OR-74839,CUST-19063,11-09-2016 19:17,17-09-2016 09:59,04-10-2016 06:29,24-09-2016 10:35,SHP-003,SUP-05,Online
OR-74846,CUST-07328,22-01-2018 08:43,22-01-2018 08:52,22-01-2018 09:13,22-01-2018 08:59,SHP-004,SUP-10,Retail PoS
OR-74847,CUST-10230,30-10-2018 03:10,08-11-2018 03:29,21-11-2018 19:55,10-11-2018 20:08,SHP-001,SUP-09,Online
OR-74857,CUST-07790,20-09-2019 03:21,24-09-2019 14:30,08-10-2019 06:38,28-09-2019 06:41,SHP-001,SUP-04,Online
OR-74860,CUST-11339,27-04-2023 00:52,27-04-2023 00:57,27-04-2023 01:18,27-04-2023 01:11,SHP-004,SUP-07,Retail PoS
OR-74887,CUST-08138,02-11-2023 01:52,08-11-2023 15:28,25-11-2023 03:08,23-11-2023 02:51,SHP-001,SUP-09,Online
OR-74914,CUST-14041,28-10-2020 05:10,07-11-2020 17:20,24-11-2020 01:02,09-11-2020 22:33,SHP-003,SUP-04,Online
OR-74917,CUST-18416,11-03-2024 17:14,16-03-2024 19:12,04-04-2024 20:12,03-04-2024 01:26,SHP-002,SUP-02,Online
OR-74919,CUST-05557,02-12-2003 01:47,05-12-2003 03:36,06-12-2003 21:04,06-12-2003 10:10,SHP-003,SUP-01,Online
OR-74931,CUST-00988,25-04-2004 03:42,01-05-2004 17:30,11-05-2004 12:48,05-05-2004 10:13,SHP-001,SUP-07,Online
OR-74934,CUST-10261,26-05-2016 16:39,26-05-2016 16:48,26-05-2016 17:07,26-05-2016 17:00,SHP-004,SUP-03,Retail PoS
OR-74953,CUST-09236,12-08-2005 10:55,17-08-2005 02:52,01-09-2005 10:10,19-09-2005 09:11,SHP-005,SUP-07,Retail PoS
OR-74958,CUST-02261,22-05-2015 04:21,28-05-2015 04:08,15-06-2015 08:53,01-06-2015 19:22,SHP-002,SUP-06,Online
OR-74959,CUST-02059,08-10-2022 12:07,08-10-2022 12:16,08-10-2022 12:34,08-10-2022 12:46,SHP-004,SUP-09,Retail PoS
OR-74961,CUST-04975,02-11-2017 05:46,10-11-2017 04:26,18-11-2017 05:32,13-11-2017 23:26,SHP-001,SUP-10,Online
OR-74962,CUST-13400,22-02-2024 21:14,22-02-2024 21:19,22-02-2024 21:36,22-02-2024 21:29,SHP-004,SUP-04,Retail PoS
OR-74973,CUST-00117,23-05-2022 12:04,31-05-2022 08:49,16-06-2022 07:06,09-07-2022 22:51,SHP-001,SUP-05,Online
OR-74974,CUST-08267,03-01-2024 07:06,09-01-2024 12:37,26-01-2024 07:25,15-01-2024 06:39,SHP-003,SUP-10,Online
OR-74989,CUST-05876,02-09-2014 11:17,10-09-2014 20:43,25-09-2014 23:11,17-10-2014 00:22,SHP-002,SUP-08,Online
OR-74993,CUST-10641,20-07-2018 00:25,20-07-2018 00:31,20-07-2018 00:55,20-07-2018 01:00,SHP-004,SUP-08,Retail PoS
OR-75003,CUST-13658,29-03-2024 02:57,02-04-2024 12:04,09-04-2024 08:40,05-04-2024 14:06,SHP-001,SUP-02,Online
OR-75014,CUST-08891,14-08-2012 13:22,14-08-2012 13:28,14-08-2012 13:52,14-08-2012 13:48,SHP-004,SUP-07,Retail PoS
OR-75016,CUST-10211,21-10-2019 18:40,21-10-2019 18:48,21-10-2019 19:02,21-10-2019 19:13,SHP-004,SUP-09,Retail PoS
OR-75023,CUST-00286,18-01-2020 16:47,18-01-2020 16:54,18-01-2020 17:10,18-01-2020 17:22,SHP-004,SUP-04,Retail PoS
OR-75030,CUST-02461,07-01-2023 00:05,09-01-2023 13:19,17-01-2023 16:12,16-01-2023 06:02,SHP-001,SUP-04,Online
OR-75039,CUST-12808,19-09-2018 20:17,28-09-2018 13:26,04-10-2018 14:48,30-09-2018 22:42,SHP-002,SUP-09,Online
OR-75053,CUST-03902,15-02-2023 15:56,21-02-2023 18:55,26-02-2023 22:37,06-03-2023 02:18,SHP-003,SUP-04,Online
OR-75056,CUST-04487,05-12-2021 23:43,10-12-2021 18:49,19-12-2021 13:01,18-12-2021 03:43,SHP-002,SUP-04,Online
OR-75068,CUST-18622,08-04-2024 16:32,12-04-2024 13:02,01-05-2024 12:46,27-04-2024 01:54,SHP-003,SUP-09,Online
OR-75071,CUST-19025,02-11-2023 03:23,13-11-2023 02:17,01-12-2023 08:26,17-12-2023 17:35,SHP-002,SUP-10,Online
OR-75089,CUST-15419,09-05-2024 04:16,14-05-2024 07:05,21-05-2024 08:41,02-06-2024 00:33,SHP-002,SUP-08,Online
OR-75093,CUST-18284,23-11-2022 02:09,24-11-2022 12:37,02-12-2022 10:53,27-11-2022 21:20,SHP-001,SUP-06,Online
OR-75101,CUST-00182,16-11-2021 08:11,23-11-2021 06:37,05-12-2021 20:34,02-12-2021 23:49,SHP-002,SUP-04,Online
OR-75104,CUST-12969,28-01-2015 05:26,28-01-2015 05:32,28-01-2015 05:53,28-01-2015 05:45,SHP-004,SUP-04,Retail PoS
OR-75110,CUST-15209,20-07-2011 02:34,24-07-2011 01:52,24-07-2011 17:20,24-07-2011 14:19,SHP-003,SUP-09,Online
OR-75118,CUST-16543,09-12-2008 04:50,16-12-2008 16:50,28-12-2008 05:25,21-12-2008 15:58,SHP-002,SUP-06,Online
OR-75119,CUST-14518,29-10-2023 21:29,29-10-2023 21:36,29-10-2023 21:57,29-10-2023 21:54,SHP-004,SUP-03,Retail PoS
OR-75122,CUST-18364,07-07-2014 23:07,16-07-2014 12:25,29-07-2014 14:20,18-07-2014 19:13,SHP-003,SUP-07,Online
OR-75125,CUST-15699,28-07-2020 06:16,28-07-2020 06:24,28-07-2020 06:44,28-07-2020 06:34,SHP-004,SUP-08,Retail PoS
OR-75130,CUST-07205,29-11-2020 17:21,10-12-2020 14:07,16-12-2020 19:10,15-12-2020 17:18,SHP-001,SUP-01,Online
OR-75145,CUST-18121,12-04-2019 00:12,20-04-2019 22:19,02-05-2019 14:16,24-04-2019 03:13,SHP-001,SUP-10,Online
OR-75152,CUST-18737,28-04-2024 15:11,07-05-2024 21:16,08-05-2024 06:35,08-05-2024 02:16,SHP-001,SUP-06,Online
OR-75157,CUST-19964,25-10-2022 09:57,30-10-2022 19:10,18-11-2022 15:42,03-11-2022 13:39,SHP-001,SUP-02,Online
OR-75165,CUST-13958,03-05-2004 21:00,03-05-2004 21:09,03-05-2004 21:28,03-05-2004 21:16,SHP-004,SUP-04,Retail PoS
OR-75180,CUST-03877,22-01-2005 18:23,24-01-2005 03:17,25-01-2005 23:33,25-01-2005 14:03,SHP-003,SUP-02,Online
OR-75187,CUST-10538,12-10-2021 20:38,12-10-2021 20:46,12-10-2021 21:05,12-10-2021 21:00,SHP-004,SUP-04,Retail PoS
OR-75192,CUST-11739,22-09-1996 13:43,22-09-1996 13:49,22-09-1996 14:05,22-09-1996 14:13,SHP-004,SUP-04,Retail PoS
OR-75195,CUST-14033,07-12-2023 10:47,09-12-2023 03:07,11-12-2023 14:29,10-12-2023 08:03,SHP-002,SUP-06,Online
OR-75200,CUST-14251,01-01-2020 08:35,08-01-2020 22:28,14-01-2020 08:37,10-01-2020 02:30,SHP-002,SUP-06,Online
OR-75211,CUST-06030,02-12-2022 07:20,02-12-2022 07:27,02-12-2022 07:44,02-12-2022 07:49,SHP-004,SUP-03,Retail PoS
OR-75221,CUST-06003,20-02-2023 10:13,26-02-2023 06:57,13-03-2023 13:53,05-04-2023 03:36,SHP-002,SUP-04,Online
OR-75229,CUST-06188,02-01-2024 09:57,10-01-2024 00:08,21-01-2024 08:42,14-01-2024 10:45,SHP-001,SUP-06,Online
OR-75235,CUST-12839,07-01-2015 04:02,12-01-2015 01:29,24-01-2015 06:07,15-02-2015 14:19,SHP-002,SUP-04,Online
OR-75236,CUST-10111,10-05-2023 13:35,10-05-2023 13:43,10-05-2023 13:55,10-05-2023 14:00,SHP-004,SUP-04,Retail PoS
OR-75247,CUST-05090,08-06-2024 09:28,15-06-2024 14:25,22-06-2024 10:33,21-06-2024 06:54,SHP-002,SUP-04,Online
OR-75254,CUST-04288,26-08-2023 19:01,03-09-2023 22:30,19-09-2023 15:05,08-09-2023 10:47,SHP-001,SUP-05,Online
OR-75257,CUST-04890,28-03-2024 06:47,28-03-2024 06:54,28-03-2024 07:14,28-03-2024 07:25,SHP-004,SUP-04,Retail PoS
OR-75261,CUST-02795,27-05-2018 15:29,05-06-2018 04:44,07-06-2018 07:50,25-06-2018 19:10,SHP-003,SUP-03,Online
OR-75263,CUST-04311,09-03-2010 15:25,12-03-2010 14:04,25-03-2010 07:24,20-03-2010 16:48,SHP-002,SUP-01,Online
OR-75264,CUST-13713,18-05-2023 03:37,18-05-2023 03:44,18-05-2023 04:00,18-05-2023 03:56,SHP-004,SUP-06,Retail PoS
OR-75268,CUST-09345,14-03-2024 01:27,16-03-2024 08:52,04-04-2024 03:09,31-03-2024 02:33,SHP-002,SUP-04,Online
OR-75271,CUST-16220,15-09-2023 15:18,15-09-2023 15:28,15-09-2023 15:41,15-09-2023 15:58,SHP-004,SUP-05,Retail PoS
OR-75278,CUST-10339,15-04-2023 19:15,21-04-2023 08:05,27-04-2023 02:56,25-04-2023 05:44,SHP-002,SUP-04,Online
OR-75304,CUST-14679,22-07-2021 05:19,22-07-2021 05:24,22-07-2021 05:46,22-07-2021 05:54,SHP-004,SUP-08,Retail PoS
OR-75309,CUST-02061,17-06-2020 13:37,22-06-2020 18:05,02-07-2020 11:24,27-06-2020 16:41,SHP-003,SUP-08,Online
OR-75312,CUST-16768,18-02-2024 02:40,19-02-2024 09:15,02-03-2024 11:06,02-03-2024 04:17,SHP-001,SUP-04,Online
OR-75317,CUST-09969,11-01-2017 09:34,21-01-2017 09:35,07-02-2017 21:04,08-03-2017 07:10,SHP-002,SUP-10,Online
OR-75318,CUST-11625,27-11-2020 19:01,30-11-2020 01:47,10-12-2020 06:00,08-12-2020 20:15,SHP-001,SUP-04,Online
OR-75330,CUST-12623,15-01-2013 04:11,23-01-2013 05:30,07-02-2013 08:09,04-02-2013 05:21,SHP-001,SUP-05,Online
OR-75331,CUST-05010,29-03-2021 03:29,05-04-2021 18:47,12-04-2021 12:48,09-04-2021 00:18,SHP-002,SUP-10,Online
OR-75339,CUST-11330,05-12-2022 02:29,06-12-2022 05:13,26-12-2022 15:20,06-01-2023 08:04,SHP-003,SUP-08,Online
OR-75352,CUST-19707,14-05-2023 08:10,14-05-2023 08:17,14-05-2023 08:34,14-05-2023 08:42,SHP-004,SUP-05,Retail PoS
OR-75354,CUST-00408,05-11-2020 19:32,05-11-2020 19:37,05-11-2020 19:53,05-11-2020 19:48,SHP-004,SUP-06,Retail PoS
OR-75360,CUST-06793,20-11-2023 15:56,26-11-2023 19:40,04-12-2023 10:05,03-12-2023 04:51,SHP-003,SUP-09,Online
OR-75364,CUST-07279,30-08-2021 07:10,30-08-2021 07:17,30-08-2021 07:31,30-08-2021 07:43,SHP-004,SUP-07,Retail PoS
OR-75367,CUST-04280,24-11-2012 01:20,25-11-2012 05:26,09-12-2012 10:11,04-12-2012 19:17,SHP-001,SUP-02,Online
OR-75375,CUST-11424,31-07-2021 07:11,31-07-2021 07:21,31-07-2021 07:32,31-07-2021 07:37,SHP-004,SUP-02,Retail PoS
OR-75378,CUST-01504,01-04-2010 15:52,06-04-2010 01:23,19-04-2010 21:52,26-04-2010 13:05,SHP-003,SUP-04,Online
OR-75381,CUST-11522,15-10-2023 01:22,20-10-2023 11:06,21-10-2023 22:34,21-10-2023 20:46,SHP-002,SUP-04,Online
OR-75397,CUST-19898,03-06-2023 09:23,09-06-2023 16:34,12-06-2023 21:22,10-06-2023 18:36,SHP-003,SUP-06,Online
OR-75398,CUST-15292,16-08-2014 20:00,23-08-2014 23:33,06-09-2014 22:44,03-09-2014 22:24,SHP-003,SUP-03,Online
OR-75400,CUST-11386,15-06-2024 14:36,15-06-2024 14:42,15-06-2024 14:58,15-06-2024 15:05,SHP-004,SUP-06,Retail PoS
OR-75405,CUST-16491,27-03-2017 00:43,30-03-2017 12:08,01-04-2017 15:52,31-03-2017 13:32,SHP-001,SUP-07,Online
OR-75409,CUST-05022,22-07-2023 17:31,02-08-2023 04:13,13-08-2023 11:59,04-08-2023 01:02,SHP-001,SUP-02,Online
OR-75410,CUST-12749,11-12-2022 02:03,11-12-2022 02:09,11-12-2022 02:31,11-12-2022 02:21,SHP-004,SUP-01,Retail PoS
OR-75415,CUST-02114,17-08-2012 15:42,24-08-2012 17:01,06-09-2012 16:18,05-10-2012 10:46,SHP-003,SUP-09,Online
OR-75420,CUST-04023,02-04-2022 12:21,02-04-2022 12:26,02-04-2022 12:48,02-04-2022 12:58,SHP-004,SUP-08,Retail PoS
OR-75425,CUST-15140,04-07-2005 03:10,04-07-2005 03:17,04-07-2005 03:40,04-07-2005 03:43,SHP-004,SUP-09,Retail PoS
OR-75444,CUST-19157,17-08-2023 16:13,28-08-2023 10:30,12-09-2023 21:04,04-09-2023 15:14,SHP-002,SUP-06,Online
OR-75453,CUST-10449,16-08-2021 09:05,21-08-2021 23:26,29-08-2021 03:09,28-08-2021 09:38,SHP-002,SUP-02,Online
OR-75459,CUST-03875,11-03-2024 13:40,21-03-2024 09:17,08-04-2024 13:16,07-04-2024 03:44,SHP-003,SUP-02,Online
OR-75466,CUST-01423,20-03-2021 20:17,20-03-2021 20:25,20-03-2021 20:43,20-03-2021 20:49,SHP-004,SUP-04,Retail PoS
OR-75483,CUST-07209,19-04-2023 21:48,19-04-2023 21:58,19-04-2023 22:15,19-04-2023 22:23,SHP-004,SUP-01,Retail PoS
OR-75488,CUST-05454,08-12-2021 06:17,13-12-2021 22:08,20-12-2021 02:01,16-12-2021 03:51,SHP-001,SUP-02,Online
OR-75489,CUST-02512,12-06-2024 17:07,22-06-2024 14:22,11-07-2024 15:47,16-07-2024 13:00,SHP-001,SUP-09,Online
OR-75494,CUST-15417,05-04-2018 19:15,05-04-2018 19:22,05-04-2018 19:41,05-04-2018 19:35,SHP-004,SUP-05,Retail PoS
OR-75496,CUST-12164,18-09-2023 23:28,22-09-2023 18:31,01-10-2023 10:33,02-10-2023 10:34,SHP-003,SUP-07,Online
OR-75497,CUST-17596,01-12-2015 11:37,07-12-2015 17:30,10-12-2015 10:39,09-12-2015 12:36,SHP-002,SUP-03,Online
OR-75506,CUST-15599,19-11-2016 08:34,20-11-2016 23:17,24-11-2016 19:43,23-11-2016 21:24,SHP-001,SUP-06,Online
OR-75516,CUST-13711,19-07-2016 12:50,22-07-2016 04:38,30-07-2016 15:30,17-08-2016 20:25,SHP-002,SUP-07,Online
OR-75521,CUST-12216,27-05-2016 03:29,04-06-2016 21:44,11-06-2016 07:43,10-06-2016 21:03,SHP-003,SUP-02,Online
OR-75537,CUST-00672,29-05-2024 08:41,29-05-2024 08:47,29-05-2024 09:03,29-05-2024 09:04,SHP-004,SUP-01,Retail PoS
OR-75547,CUST-18192,22-01-2017 07:09,25-01-2017 16:08,05-02-2017 10:41,04-02-2017 05:37,SHP-001,SUP-04,Online
OR-75548,CUST-04547,26-03-2024 18:42,04-04-2024 09:06,18-04-2024 15:46,17-04-2024 15:07,SHP-003,SUP-01,Online
OR-75561,CUST-12541,15-02-2020 19:55,15-02-2020 20:05,15-02-2020 20:24,15-02-2020 20:27,SHP-004,SUP-10,Retail PoS
OR-75577,CUST-05150,26-11-2017 22:42,26-11-2017 22:48,26-11-2017 23:05,26-11-2017 23:13,SHP-004,SUP-03,Retail PoS
OR-75579,CUST-14722,01-07-2018 22:07,07-07-2018 02:17,18-07-2018 21:49,15-07-2018 17:30,SHP-002,SUP-06,Online
OR-75592,CUST-05265,12-09-2018 09:29,12-09-2018 09:37,12-09-2018 09:57,12-09-2018 09:49,SHP-004,SUP-06,Retail PoS
OR-75612,CUST-04785,04-06-2024 04:54,11-06-2024 03:31,20-06-2024 16:38,17-07-2024 18:50,SHP-001,SUP-09,Online
OR-75615,CUST-00689,14-10-2011 00:43,14-10-2011 00:49,14-10-2011 01:04,14-10-2011 01:19,SHP-004,SUP-02,Retail PoS
OR-75619,CUST-11203,07-02-2024 12:49,09-02-2024 21:02,28-02-2024 13:23,18-02-2024 16:47,SHP-001,SUP-08,Online
OR-75623,CUST-11799,08-08-2019 16:01,09-08-2019 23:04,15-08-2019 03:17,14-08-2019 17:14,SHP-001,SUP-09,Online
OR-75626,CUST-04723,16-03-2022 04:38,19-03-2022 05:52,22-03-2022 16:55,21-03-2022 11:06,SHP-003,SUP-07,Online
OR-75649,CUST-08707,29-03-2024 19:01,29-03-2024 19:08,29-03-2024 19:24,29-03-2024 19:18,SHP-004,SUP-09,Retail PoS
OR-75661,CUST-04168,06-11-2023 22:43,06-11-2023 22:53,06-11-2023 23:08,06-11-2023 23:15,SHP-004,SUP-05,Retail PoS
OR-75665,CUST-09108,16-08-2009 18:36,16-08-2009 18:45,16-08-2009 19:05,16-08-2009 19:08,SHP-004,SUP-09,Retail PoS
OR-75677,CUST-18276,09-06-2021 21:53,09-06-2021 21:58,09-06-2021 22:16,09-06-2021 22:10,SHP-004,SUP-04,Retail PoS
OR-75678,CUST-03332,15-03-2023 07:40,18-03-2023 07:10,03-04-2023 10:25,29-04-2023 13:41,SHP-001,SUP-10,Online
OR-75685,CUST-12583,20-01-2022 02:28,28-01-2022 22:56,09-02-2022 10:08,05-02-2022 20:21,SHP-003,SUP-05,Online
OR-75691,CUST-06349,07-06-2004 02:00,11-06-2004 01:44,29-06-2004 20:11,26-06-2004 05:53,SHP-002,SUP-04,Online
OR-75696,CUST-19373,17-08-2016 13:18,25-08-2016 02:04,14-09-2016 09:50,03-10-2016 14:49,SHP-001,SUP-01,Online
OR-75715,CUST-12970,30-01-2015 03:48,03-02-2015 01:46,03-02-2015 04:03,03-02-2015 00:17,SHP-003,SUP-07,Online
OR-75731,CUST-06616,16-08-2018 04:25,18-08-2018 19:30,30-08-2018 01:04,26-08-2018 20:40,SHP-001,SUP-10,Online
OR-75743,CUST-09860,07-12-2022 00:41,07-12-2022 00:49,07-12-2022 01:02,07-12-2022 01:16,SHP-004,SUP-02,Retail PoS
OR-75744,CUST-07647,13-08-2008 10:22,13-08-2008 10:30,13-08-2008 10:42,13-08-2008 10:42,SHP-004,SUP-08,Retail PoS
OR-75747,CUST-06844,12-05-2021 08:42,15-05-2021 01:49,30-05-2021 12:46,22-05-2021 08:27,SHP-002,SUP-06,Online
OR-75754,CUST-01176,05-11-2019 11:39,09-11-2019 10:14,24-11-2019 13:40,14-11-2019 08:42,SHP-005,SUP-03,Retail PoS
OR-75757,CUST-10125,25-06-2022 21:05,06-07-2022 06:29,24-07-2022 17:49,30-07-2022 03:25,SHP-001,SUP-01,Online
OR-75759,CUST-10380,05-06-2024 21:49,13-06-2024 12:25,03-07-2024 18:50,18-06-2024 15:35,SHP-003,SUP-07,Online
OR-75761,CUST-05895,15-02-2017 00:42,15-02-2017 00:52,15-02-2017 01:10,15-02-2017 01:10,SHP-004,SUP-09,Retail PoS
OR-75773,CUST-14915,01-03-2023 05:57,01-03-2023 06:07,01-03-2023 06:26,01-03-2023 06:26,SHP-004,SUP-04,Retail PoS
OR-75783,CUST-02011,14-02-2024 22:26,14-02-2024 22:36,14-02-2024 22:52,14-02-2024 22:53,SHP-004,SUP-10,Retail PoS
OR-75793,CUST-03455,02-08-2017 00:02,02-08-2017 00:09,02-08-2017 00:24,02-08-2017 00:24,SHP-004,SUP-08,Retail PoS
OR-75794,CUST-07245,28-02-2018 15:37,05-03-2018 10:28,23-03-2018 12:07,06-04-2018 20:39,SHP-002,SUP-09,Online
OR-75795,CUST-03694,28-11-2018 08:29,03-12-2018 14:40,06-12-2018 12:08,04-12-2018 15:57,SHP-001,SUP-04,Online
OR-75807,CUST-02339,25-04-2022 16:19,28-04-2022 14:21,18-05-2022 04:45,15-05-2022 04:10,SHP-001,SUP-07,Online
OR-75832,CUST-14227,15-12-2017 04:43,15-12-2017 04:52,15-12-2017 05:08,15-12-2017 05:13,SHP-004,SUP-06,Retail PoS
OR-75840,CUST-17295,04-09-2020 07:43,09-09-2020 07:46,27-09-2020 23:44,14-09-2020 10:52,SHP-001,SUP-09,Online
OR-75847,CUST-08079,20-04-2024 20:40,20-04-2024 20:46,20-04-2024 21:08,20-04-2024 21:19,SHP-004,SUP-09,Retail PoS
OR-75849,CUST-15489,20-03-2023 16:01,20-03-2023 16:10,20-03-2023 16:24,20-03-2023 16:31,SHP-004,SUP-04,Retail PoS
OR-75851,CUST-09679,01-09-2022 00:49,10-09-2022 21:47,01-10-2022 04:59,12-10-2022 13:17,SHP-005,SUP-09,Retail PoS
OR-75861,CUST-19546,19-06-2024 05:50,25-06-2024 20:12,08-07-2024 00:01,06-07-2024 01:37,SHP-002,SUP-07,Online
OR-75866,CUST-01670,24-04-2018 16:13,28-04-2018 09:04,12-05-2018 19:40,04-05-2018 02:24,SHP-002,SUP-10,Online
OR-75868,CUST-17650,01-05-2024 14:49,06-05-2024 23:38,10-05-2024 02:09,08-05-2024 14:21,SHP-003,SUP-04,Online
OR-75874,CUST-00729,26-05-2002 23:01,02-06-2002 13:55,10-06-2002 23:36,12-06-2002 21:10,SHP-001,SUP-10,Online
OR-75879,CUST-01505,23-06-2024 11:43,27-06-2024 17:20,05-07-2024 00:35,03-07-2024 10:00,SHP-001,SUP-03,Online
OR-75882,CUST-01213,10-05-2023 12:03,18-05-2023 18:31,27-05-2023 23:10,20-05-2023 08:36,SHP-003,SUP-01,Online
