metric_id,campaign_id,impressions,clicks,conversions,bounces,metric_date
11619,1265,21851,1168,206,360,2016-06-03
11620,1265,15978,1545,988,926,2016-05-29
11621,1265,7069,601,315,440,2016-06-09
11622,1265,13979,1638,404,1599,2016-06-02
11623,1265,14602,1734,1292,669,2016-05-27
11624,1265,11516,712,702,405,2016-06-07
11625,1265,22952,910,542,24,2016-05-24
11626,1265,21684,1368,636,201,2016-05-28
11627,1265,19437,1135,333,654,2016-05-30
11628,1265,13554,448,432,275,2016-06-08
11629,1265,14880,412,368,292,2016-06-11
11630,1265,21310,2505,253,2188,2016-05-25
11631,1265,15414,1371,583,486,2016-06-01
11632,1266,9159,851,442,161,2017-10-30
11633,1266,20947,1624,617,560,2017-11-02
11634,1266,13192,569,444,435,2017-11-06
11635,1266,10722,1080,759,608,2017-10-27
11636,1266,22118,1105,398,310,2017-10-24
11637,1266,8959,228,1,226,2017-10-29
11638,1266,17729,1058,522,33,2017-10-21
11639,1266,6290,696,289,694,2017-10-22
11640,1266,18818,1989,1145,1849,2017-10-23
11641,1266,19371,1073,17,467,2017-11-03
11642,1266,11253,854,512,523,2017-11-01
11643,1266,12026,312,302,58,2017-11-07
11644,1267,9971,458,421,400,2016-12-01
11645,1267,6787,772,254,54,2016-12-04
11646,1267,13321,567,176,85,2016-12-13
11647,1267,23793,1897,1514,980,2016-12-07
11648,1267,13798,712,94,387,2016-12-09
11649,1267,23115,669,611,592,2016-12-02
11650,1267,12685,1334,699,985,2016-12-17
11651,1268,20887,1240,615,358,2016-02-28
11652,1268,11722,1308,1245,1127,2016-04-02
11653,1268,15692,1293,1074,398,2016-03-10
11654,1268,6152,577,72,300,2016-02-20
11655,1268,7573,521,258,82,2016-03-07
11656,1268,13070,933,182,335,2016-03-31
11657,1268,20424,1207,375,1063,2016-04-04
11658,1268,17036,1220,316,746,2016-03-22
11659,1268,18492,2183,1037,710,2016-03-12
11660,1269,12917,1072,44,656,2017-05-26
11661,1269,12495,336,113,274,2017-06-01
11662,1269,7325,672,5,608,2017-06-02
11663,1269,17750,968,341,833,2017-05-24
11664,1269,5940,589,110,361,2017-05-25
11665,1269,17125,1953,1839,1464,2017-05-31
11666,1269,8696,286,243,172,2017-05-29
11667,1269,8715,287,152,78,2017-05-28
11668,1269,10229,1197,228,1175,2017-05-27
11669,1269,21404,991,648,209,2017-05-30
11670,1270,16768,1719,788,658,2017-03-21
11671,1270,3622,137,134,50,2017-03-27
11672,1270,16999,720,145,441,2017-03-25
11673,1270,21635,500,53,43,2017-03-26
11674,1270,5023,502,326,266,2017-03-11
11675,1270,8315,637,127,457,2017-03-29
11676,1270,22508,1771,340,822,2017-03-17
11677,1270,23257,790,33,267,2017-03-09
11678,1270,6235,357,300,44,2017-04-02
11679,1270,14981,348,81,111,2017-03-13
11680,1270,11285,956,337,864,2017-03-12
11681,1270,8104,969,240,568,2017-03-10
11682,1270,10780,697,325,109,2017-04-01
11683,1270,4461,194,168,76,2017-03-16
11684,1271,7169,763,242,449,2017-04-26
11685,1271,22206,2097,1010,1096,2017-05-02
11686,1271,6750,197,70,176,2017-04-27
11687,1271,11735,690,62,43,2017-04-29
11688,1271,3036,317,79,197,2017-05-13
11689,1271,14428,296,88,214,2017-05-01
11690,1271,12712,1297,154,147,2017-05-09
11691,1272,21594,737,461,434,2016-03-03
11692,1272,3946,258,215,85,2016-03-26
11693,1272,14582,1040,871,553,2016-03-02
11694,1272,24925,2018,1557,1979,2016-04-11
11695,1272,6552,736,317,530,2016-03-23
11696,1272,19853,1642,129,1114,2016-03-17
11697,1272,8837,564,217,533,2016-03-29
11698,1272,17025,1924,760,1664,2016-03-15
11699,1273,17634,1169,594,1018,2017-05-31
11700,1273,24258,1589,880,1317,2017-06-11
11701,1273,20099,2124,311,1626,2017-06-06
11702,1273,16217,738,443,279,2017-06-04
11703,1273,10019,303,155,266,2017-06-02
11704,1273,4267,427,100,204,2017-06-07
11705,1273,5669,134,123,109,2017-06-10
11706,1274,13221,622,175,481,2017-07-23
11707,1274,8208,630,160,0,2017-07-24
11708,1274,18932,596,211,497,2017-07-17
11709,1274,16908,575,420,45,2017-07-29
11710,1274,22607,1441,5,3,2017-07-21
11711,1274,6780,340,332,144,2017-07-22
11712,1274,11546,651,387,533,2017-08-02
11713,1274,23780,1750,1706,581,2017-08-01
11714,1274,18514,1066,423,932,2017-07-19
11715,1274,8736,472,59,245,2017-08-03
11716,1274,11795,1341,1181,588,2017-07-14
11717,1274,16479,778,185,69,2017-07-18
11718,1274,17317,1350,438,363,2017-07-15
11719,1275,14599,1161,176,98,2017-11-24
11720,1275,9574,596,194,247,2017-12-11
11721,1275,7512,678,301,274,2017-12-18
11722,1275,13046,261,164,246,2017-12-13
11723,1275,14626,983,822,241,2017-12-03
11724,1275,3067,164,3,153,2017-12-09
11725,1275,12706,1484,372,839,2017-12-17
11726,1275,4786,171,108,38,2017-11-21
11727,1275,14922,1475,1144,326,2017-12-04
11728,1275,21560,1900,1842,1413,2017-12-02
11729,1275,12014,1239,1107,447,2017-11-26
11730,1275,3814,369,310,317,2017-12-10
11731,1275,7186,665,188,38,2017-12-05
11732,1275,19373,1807,1676,259,2017-12-08
11733,1276,8044,819,779,695,2017-01-14
11734,1276,18444,1752,952,247,2017-01-19
11735,1276,20483,1292,517,1261,2017-01-12
11736,1276,13391,635,595,375,2017-01-13
11737,1276,7278,751,357,663,2017-01-08
11738,1276,19258,1436,704,599,2017-01-18
11739,1276,4811,152,21,29,2017-01-10
11740,1276,17825,1632,701,94,2017-01-07
11741,1276,23996,1298,721,939,2017-01-23
11742,1276,16942,1016,676,930,2017-01-15
11743,1276,16216,473,93,144,2017-01-06
11744,1276,21728,1439,209,804,2017-01-11
11745,1276,22600,792,547,610,2017-01-17
11746,1276,14531,1523,878,165,2017-01-20
11747,1276,3649,353,68,349,2017-01-09
11748,1277,10824,1249,1227,352,2017-06-24
11749,1277,4252,194,92,1,2017-06-19
11750,1277,17892,1174,1007,507,2017-06-29
11751,1277,18635,729,125,490,2017-06-21
11752,1277,16597,1300,266,278,2017-07-04
11753,1277,21828,711,58,391,2017-06-28
11754,1277,7919,806,773,327,2017-06-30
11755,1277,21230,1117,668,461,2017-07-14
11756,1277,4764,183,165,81,2017-07-06
11757,1277,20680,788,770,606,2017-07-09
11758,1277,22026,838,413,556,2017-06-22
11759,1277,21701,2471,2225,92,2017-06-27
11760,1277,5667,115,37,77,2017-06-26
11761,1277,10749,596,489,6,2017-07-07
11762,1277,18669,900,162,689,2017-07-03
11763,1278,13620,1185,429,333,2016-06-14
11764,1278,7018,252,125,86,2016-06-23
11765,1278,19302,1977,1471,1761,2016-06-17
11766,1278,21794,1935,1743,554,2016-06-21
11767,1278,8464,197,49,108,2016-06-06
11768,1278,7203,676,554,537,2016-06-24
11769,1279,13603,1409,212,997,2017-02-20
11770,1279,9586,238,189,107,2017-03-02
11771,1279,3085,119,17,9,2017-02-27
11772,1279,9905,639,434,216,2017-03-10
11773,1279,12339,547,347,384,2017-02-21
11774,1279,12869,879,851,874,2017-03-11
11775,1279,13250,341,142,77,2017-03-09
11776,1279,11890,1336,1098,1027,2017-03-04
11777,1279,17732,1872,298,7,2017-03-06
11778,1279,18644,1886,993,464,2017-02-24
11779,1279,17622,633,473,498,2017-03-07
11780,1279,23690,712,185,621,2017-02-22
11781,1279,24339,2170,1549,817,2017-03-03
11782,1279,8940,433,121,296,2017-03-05
11783,1280,11068,771,87,615,2016-06-06
11784,1280,20883,2332,414,951,2016-05-25
11785,1280,3372,394,251,95,2016-06-07
11786,1280,19855,1494,374,1323,2016-05-30
11787,1280,24264,1600,1038,1002,2016-06-04
11788,1280,16358,429,426,308,2016-06-02
11789,1280,15857,1036,36,137,2016-05-24
11790,1280,5893,602,86,47,2016-06-17
11791,1280,3088,295,194,7,2016-05-27
11792,1281,3582,95,22,85,2016-09-13
11793,1281,10257,463,83,318,2016-09-15
11794,1281,14089,429,55,24,2016-09-10
11795,1281,23151,727,649,628,2016-09-04
11796,1281,3534,259,176,91,2016-09-06
11797,1281,16755,791,313,671,2016-09-11
11798,1281,17498,541,172,63,2016-09-07
11799,1281,22477,741,363,215,2016-09-16
11800,1281,24657,2399,825,1267,2016-09-03
11801,1281,5219,116,101,28,2016-09-12
11802,1281,20034,2072,1206,288,2016-09-09
11803,1282,8460,476,96,123,2017-10-22
11804,1282,24862,2002,1972,1557,2017-11-04
11805,1282,22752,1474,278,1346,2017-11-06
11806,1282,21089,2148,1467,5,2017-11-03
11807,1282,3055,176,0,95,2017-10-20
11808,1282,10471,639,69,559,2017-10-26
11809,1283,10896,366,363,39,2018-01-05
11810,1283,13345,296,64,74,2017-12-30
11811,1283,23255,2170,1258,2168,2018-01-12
11812,1283,16892,1129,147,19,2018-01-04
11813,1283,4331,163,81,102,2018-01-10
11814,1283,24162,2215,2100,28,2018-01-01
11815,1283,14561,435,249,93,2018-01-02
11816,1283,7542,226,183,213,2018-01-11
11817,1283,4297,187,164,55,2018-01-09
11818,1283,19443,856,343,235,2018-01-03
11819,1283,17097,1187,335,136,2018-01-07
11820,1284,18175,1010,661,280,2017-02-12
11821,1284,7222,230,177,224,2017-02-13
11822,1284,19741,1103,406,101,2017-02-14
11823,1284,4289,172,152,96,2017-02-10
11824,1284,21647,1441,63,885,2017-02-09
11825,1284,20469,1447,106,869,2017-02-08
11826,1284,17244,442,280,391,2017-02-15
11827,1284,7941,190,101,181,2017-02-11
11828,1285,5067,564,380,31,2017-10-25
11829,1285,16963,1708,336,501,2017-10-28
11830,1285,18399,2186,1495,1007,2017-10-20
11831,1285,22157,935,13,106,2017-10-12
11832,1285,12740,1010,575,244,2017-10-22
11833,1286,10343,1068,321,57,2017-10-05
11834,1286,23539,1809,1444,211,2017-10-01
11835,1286,21049,1819,537,919,2017-09-29
11836,1286,18876,398,201,231,2017-10-07
11837,1286,10097,334,158,304,2017-10-03
11838,1286,15270,1468,282,837,2017-10-02
11839,1286,16806,1277,363,22,2017-09-28
11840,1286,23813,1324,664,686,2017-10-04
11841,1286,10617,936,251,922,2017-10-06
11842,1287,17709,1313,104,1077,2016-03-06
11843,1287,22846,602,578,26,2016-02-27
11844,1287,19216,1746,233,1340,2016-02-28
11845,1287,3347,348,254,222,2016-03-14
11846,1287,9265,360,97,244,2016-03-07
11847,1287,19692,1084,1051,28,2016-02-21
11848,1287,17619,2014,1144,1378,2016-03-19
11849,1287,23622,2323,731,1382,2016-02-14
11850,1287,16729,1861,119,1064,2016-03-03
11851,1287,24677,1474,1123,287,2016-02-10
11852,1287,9526,1028,817,528,2016-02-18
11853,1287,24093,2282,1635,1099,2016-03-04
11854,1287,15689,1246,25,57,2016-03-16
11855,1288,16494,378,168,373,2016-08-01
11856,1288,13187,1003,395,708,2016-07-23
11857,1288,18424,1179,513,83,2016-07-21
11858,1288,20609,2221,1644,2074,2016-08-02
11859,1288,8495,489,201,475,2016-07-24
11860,1288,20960,1761,341,1387,2016-08-05
11861,1288,21013,2108,1980,424,2016-07-31
11862,1288,13736,706,331,165,2016-08-07
11863,1288,20525,2168,1578,1233,2016-08-03
11864,1288,7524,480,35,32,2016-08-06
11865,1288,20443,2350,55,787,2016-07-27
11866,1288,9944,265,152,151,2016-07-25
11867,1288,19293,816,327,38,2016-07-30
11868,1288,13358,678,268,7,2016-07-29
11869,1289,23319,2657,76,288,2017-01-25
11870,1289,17633,700,476,637,2017-01-23
11871,1289,14563,704,312,171,2017-01-16
11872,1289,23229,1827,501,279,2017-01-27
11873,1289,18514,1252,427,710,2017-01-21
11874,1289,23965,743,146,555,2017-01-11
11875,1289,11674,1034,947,969,2017-01-09
11876,1289,23684,1939,1275,1820,2017-01-07
11877,1290,10808,838,259,670,2016-08-29
11878,1290,17115,1675,963,864,2016-09-25
11879,1290,19885,2281,671,144,2016-09-24
11880,1290,7725,185,113,49,2016-09-15
11881,1290,9178,290,210,65,2016-09-13
11882,1290,6940,501,300,494,2016-09-08
11883,1290,9496,436,158,432,2016-09-03
11884,1290,6309,165,138,47,2016-09-01
11885,1290,9897,288,90,45,2016-09-16
11886,1291,15194,1535,767,973,2017-06-01
11887,1291,4455,154,82,144,2017-06-07
11888,1291,9400,406,179,242,2017-06-02
11889,1291,22256,705,75,209,2017-06-15
11890,1291,21940,1910,316,248,2017-06-04
11891,1291,11469,737,168,260,2017-06-12
11892,1291,22268,981,531,586,2017-06-19
11893,1291,18181,1321,635,701,2017-06-22
11894,1291,13415,446,230,128,2017-06-16
11895,1292,19746,1870,18,718,2016-08-03
11896,1292,11438,947,895,705,2016-08-10
11897,1292,8850,783,231,376,2016-07-16
11898,1292,15533,1490,1400,255,2016-08-08
11899,1292,7877,850,540,379,2016-08-26
11900,1292,18561,732,678,283,2016-08-04
11901,1292,9379,468,68,87,2016-08-21
11902,1292,7865,265,40,92,2016-08-13
11903,1292,4933,416,393,126,2016-08-14
11904,1292,22936,733,470,486,2016-08-02
11905,1292,12787,1052,699,128,2016-07-19
11906,1292,14990,980,418,49,2016-07-21
11907,1292,23143,2767,1447,1885,2016-08-20
11908,1292,3962,403,355,272,2016-08-05
11909,1293,17997,2097,543,744,2017-09-17
11910,1293,4678,257,11,133,2017-10-09
11911,1293,19744,694,644,458,2017-09-16
11912,1293,12942,908,477,679,2017-10-13
11913,1293,8437,487,314,22,2017-10-11
11914,1293,4341,326,42,10,2017-09-20
11915,1293,17840,1578,314,702,2017-09-15
11916,1293,20370,828,473,421,2017-09-26
11917,1293,17781,651,201,15,2017-10-06
11918,1293,5192,593,406,491,2017-09-11
11919,1293,24294,647,459,157,2017-09-19
11920,1293,12122,518,280,433,2017-10-05
11921,1293,24883,578,449,160,2017-10-04
11922,1294,7062,759,68,732,2016-06-27
11923,1294,18062,1773,1472,115,2016-06-22
11924,1294,3754,390,198,27,2016-07-07
11925,1294,22333,1673,396,1046,2016-07-01
11926,1294,17931,781,730,528,2016-06-19
11927,1294,10805,686,631,132,2016-07-04
11928,1295,19225,832,761,754,2016-03-02
11929,1295,14160,1170,83,968,2016-03-09
11930,1295,15154,1596,1524,1055,2016-03-18
11931,1295,14847,555,462,383,2016-03-11
11932,1295,13417,911,49,193,2016-02-25
11933,1295,16772,1818,1056,1351,2016-02-24
11934,1295,23079,1108,851,423,2016-02-28
11935,1295,8692,327,17,105,2016-03-13
11936,1295,24323,2194,1229,1769,2016-02-29
11937,1295,17913,1254,965,402,2016-03-01
11938,1295,24191,1768,1500,782,2016-03-07
11939,1295,24354,2297,555,1133,2016-03-10
11940,1295,8542,738,270,376,2016-03-17
11941,1295,10981,1190,583,1165,2016-03-14
11942,1295,10073,1053,316,1030,2016-03-12
11943,1296,17451,1537,364,545,2016-11-17
11944,1296,13536,1154,19,635,2016-11-18
11945,1296,23459,1368,1135,1304,2016-11-16
11946,1296,23297,708,177,34,2016-11-07
11947,1296,14550,604,82,241,2016-11-20
11948,1296,17715,1471,289,856,2016-11-11
11949,1296,11418,491,350,12,2016-11-14
11950,1296,21957,2325,2238,1147,2016-11-13
11951,1296,17288,1298,750,835,2016-11-23
11952,1296,6716,329,74,262,2016-11-25
11953,1296,12574,1048,85,990,2016-11-15
11954,1296,16888,1661,1017,1470,2016-11-24
11955,1296,18600,540,14,148,2016-11-09
11956,1296,18546,766,418,425,2016-11-12
11957,1296,17415,890,660,72,2016-11-19
11958,1297,6954,309,252,58,2016-02-05
11959,1297,5641,330,21,207,2016-02-03
11960,1297,15573,467,446,65,2016-01-25
11961,1297,7212,284,179,195,2016-01-26
11962,1297,6569,722,364,519,2016-01-28
11963,1297,19854,620,543,15,2016-02-15
11964,1297,3826,87,60,39,2016-02-14
11965,1297,6182,276,244,173,2016-02-09
11966,1298,24347,1970,436,111,2017-09-10
11967,1298,22179,633,492,176,2017-09-15
11968,1298,8970,496,7,106,2017-09-07
11969,1298,17507,1286,174,541,2017-09-11
11970,1298,16325,1124,77,473,2017-09-09
11971,1298,23252,1231,895,834,2017-09-12
11972,1298,11939,800,732,540,2017-09-08
11973,1298,22195,715,440,506,2017-09-14
11974,1298,9907,416,158,190,2017-09-13
11975,1298,7686,703,332,8,2017-09-16
11976,1299,8361,733,458,451,2016-05-11
11977,1299,15126,1180,585,269,2016-05-10
11978,1299,5883,540,82,116,2016-05-06
11979,1299,12662,777,434,742,2016-05-18
11980,1299,17962,1660,347,26,2016-05-03
11981,1299,21215,907,627,442,2016-05-23
11982,1299,9895,921,518,641,2016-05-21
11983,1299,7496,239,101,176,2016-05-07
11984,1299,18762,1201,202,988,2016-05-09
11985,1299,7922,836,617,359,2016-05-19
11986,1299,11989,1051,720,204,2016-05-13
11987,1299,3361,288,165,138,2016-05-08
11988,1300,3689,87,57,38,2016-04-07
11989,1300,21406,1257,986,658,2016-03-24
11990,1300,17995,713,5,696,2016-04-13
11991,1300,12846,413,158,341,2016-03-29
11992,1300,15601,1015,271,485,2016-04-21
11993,1300,19950,1957,1564,986,2016-04-10
11994,1300,21216,924,305,522,2016-04-01
11995,1300,17825,1812,1150,864,2016-03-30
11996,1300,15547,1244,1221,987,2016-04-12
11997,1300,4226,434,294,365,2016-04-18
11998,1300,20382,1107,405,1065,2016-04-19
11999,1300,5340,165,101,154,2016-03-23
12000,1301,19531,1567,1445,1273,2017-05-11
12001,1301,19164,1872,1796,1124,2017-05-08
12002,1301,22693,2316,98,631,2017-05-09
12003,1301,20687,1219,1155,672,2017-05-10
12004,1301,3354,140,113,79,2017-05-13
12005,1301,9495,819,187,201,2017-05-14
12006,1301,7988,402,338,400,2017-05-16
12007,1301,11240,468,421,419,2017-05-12
12008,1302,21902,1721,19,905,2017-05-31
12009,1302,10345,1162,713,958,2017-05-25
12010,1302,24881,2272,1196,826,2017-05-14
12011,1302,15532,378,59,311,2017-06-03
12012,1302,20342,2204,588,1166,2017-06-01
12013,1302,20125,570,299,91,2017-05-18
12014,1303,20137,1948,224,1935,2017-01-04
12015,1303,14866,1476,757,457,2016-12-30
12016,1303,14926,674,199,329,2017-01-01
12017,1303,7743,667,211,648,2017-01-06
12018,1303,8781,730,677,729,2017-01-10
12019,1304,8869,229,47,64,2016-12-26
12020,1304,14154,377,8,72,2016-12-30
12021,1304,22125,2463,1404,2159,2016-12-16
12022,1304,24393,2419,2022,1270,2016-12-02
12023,1304,19222,2176,1240,972,2016-12-09
12024,1304,24404,1833,1289,1020,2016-12-25
12025,1304,19761,1716,354,580,2017-01-02
12026,1304,22888,1922,436,1609,2017-01-04
12027,1304,17678,2121,1749,227,2016-12-14
12028,1304,11702,966,692,813,2016-12-01
12029,1304,17533,1851,820,1506,2016-12-31
12030,1304,20697,1648,467,199,2016-12-17
12031,1305,24206,2069,516,1579,2016-11-26
12032,1305,8082,489,356,383,2016-11-28
12033,1305,15069,574,7,388,2016-12-05
12034,1305,4327,405,33,229,2016-12-02
12035,1305,18680,1975,1558,1922,2016-12-01
12036,1305,9699,440,18,122,2016-11-29
12037,1305,22514,2214,823,165,2016-12-04
12038,1305,8098,839,405,745,2016-12-03
12039,1305,24784,2540,401,247,2016-11-27
12040,1305,24142,2592,1201,1834,2016-11-30
12041,1306,23935,1344,384,186,2016-11-27
12042,1306,17952,1556,1165,208,2016-12-01
12043,1306,4323,342,54,314,2016-12-13
12044,1306,14607,1313,82,424,2016-12-03
12045,1306,19136,516,325,385,2016-11-28
12046,1306,5791,299,96,73,2016-12-11
12047,1306,15255,1593,1455,434,2016-11-29
12048,1306,20520,1144,128,676,2016-12-02
12049,1306,8714,1041,601,362,2016-12-10
12050,1306,5099,166,21,0,2016-12-12
12051,1306,18898,875,782,804,2016-11-26
12052,1306,23516,1526,48,897,2016-12-06
12053,1306,15647,493,421,178,2016-11-25
12054,1307,7433,870,706,304,2016-07-21
12055,1307,6125,215,204,16,2016-07-11
12056,1307,11158,551,403,237,2016-07-19
12057,1307,16183,1826,902,359,2016-08-08
12058,1307,23847,2293,2004,350,2016-07-16
12059,1307,7867,386,193,138,2016-08-01
12060,1307,24791,2015,73,1371,2016-07-14
12061,1307,9957,335,28,164,2016-07-12
12062,1307,3504,145,9,119,2016-07-24
12063,1307,3011,136,47,79,2016-07-06
12064,1307,8972,426,285,50,2016-07-13
12065,1307,8296,174,112,62,2016-07-04
12066,1307,17309,1015,185,379,2016-08-02
12067,1307,14543,1565,308,637,2016-07-07
12068,1308,20615,2239,244,1999,2016-01-23
12069,1308,22128,1822,742,1784,2016-02-01
12070,1308,3050,119,66,36,2016-01-18
12071,1308,11457,401,279,307,2016-01-25
12072,1308,12042,1051,929,788,2016-01-28
12073,1308,6095,717,675,657,2016-01-16
12074,1308,14455,960,16,810,2016-01-20
12075,1308,10278,569,101,58,2016-01-21
12076,1308,13007,557,532,151,2016-01-29
12077,1308,4202,462,66,402,2016-01-31
12078,1308,14899,679,203,126,2016-01-24
12079,1309,12799,1136,440,942,2017-09-29
12080,1309,10570,1238,911,437,2017-10-03
12081,1309,10289,457,262,159,2017-09-13
12082,1309,15380,985,313,857,2017-09-20
12083,1309,16492,659,383,333,2017-09-26
12084,1309,18705,1758,539,90,2017-09-22
12085,1309,17800,1052,478,983,2017-09-17
12086,1309,7114,245,14,80,2017-10-06
12087,1309,20379,1589,98,1150,2017-09-15
12088,1309,20200,2380,447,81,2017-09-18
12089,1309,15518,470,289,208,2017-09-14
12090,1309,23499,1772,941,447,2017-09-24
12091,1309,19950,2294,405,143,2017-10-02
12092,1309,15429,1176,294,1167,2017-09-21
12093,1309,22224,1591,12,614,2017-09-16
12094,1310,13827,1566,603,1142,2017-01-13
12095,1310,4772,298,276,216,2017-01-25
12096,1310,13715,1169,175,175,2017-02-05
12097,1310,19479,1800,764,1277,2017-01-27
12098,1310,10966,400,185,142,2017-01-07
12099,1310,22349,1391,707,1277,2017-02-06
12100,1310,4814,269,62,184,2017-02-09
12101,1310,16824,1119,436,1087,2017-01-12
12102,1310,17625,1356,875,1004,2017-01-31
12103,1310,24772,1726,1149,1071,2017-02-03
12104,1310,8416,264,148,252,2017-02-01
12105,1310,23584,565,154,313,2017-01-22
12106,1310,7402,723,516,152,2017-02-07
12107,1311,9405,784,480,372,2017-09-09
12108,1311,16850,1876,221,162,2017-09-30
12109,1311,8932,355,143,294,2017-09-04
12110,1311,14355,685,237,195,2017-09-22
12111,1311,3905,352,305,55,2017-09-03
12112,1311,8164,628,556,463,2017-09-21
12113,1311,15441,782,771,782,2017-09-12
12114,1311,17550,1570,761,1114,2017-09-07
12115,1311,10400,1062,333,520,2017-09-24
12116,1311,8660,438,136,223,2017-09-27
12117,1311,18454,876,410,275,2017-09-16
12118,1311,6798,569,273,265,2017-09-02
12119,1312,4644,263,14,43,2017-03-08
12120,1312,17676,1338,264,1268,2017-03-09
12121,1312,14886,554,35,155,2017-03-06
12122,1312,9091,898,682,879,2017-03-07
12123,1312,3616,182,177,150,2017-03-10
12124,1312,4062,394,327,104,2017-03-05
12125,1312,17551,574,78,343,2017-03-11
12126,1312,14059,589,139,129,2017-03-04
12127,1313,5046,119,104,47,2016-10-13
12128,1313,15429,1497,1075,728,2016-10-04
12129,1313,6922,143,31,81,2016-10-09
