ReturnID,OrderId,ProductID,Return_reason,ReturnDate,ReturnStatus,RefundAmount,ReturnMethod
RET-025067,OR-048157,PRD-00002,Damaged item,16-01-2023,Refunded,7410.98,Store_Drop
RET-025068,OR-060852,PRD-00002,No longer needed,19-01-2023,Pending,0,Courier
RET-025069,OR-000100,PRD-00105,Received wrong quantity,20-01-2023,Approved,4653.89,Courier
RET-025070,OR-024971,PRD-00130,Item not as described,09-01-2023,Pending,0,Courier
RET-025071,OR-039723,PRD-00468,Changed mind,20-01-2023,Rejected,0,Courier
RET-025072,OR-075079,PRD-00065,Item not as described,06-01-2023,Approved,3243.9,Store_Drop
RET-025073,OR-012138,PRD-00368,No longer needed,04-01-2023,Approved,2957.02,Store_Drop
RET-025074,OR-021603,PRD-00011,Product no longer wanted,08-01-2023,Refunded,7606.84,Courier
RET-025075,OR-019232,PRD-00002,Received wrong quantity,11-01-2023,Pending,0,Courier
RET-025076,OR-014433,PRD-00021,Poor customer service,15-01-2023,Approved,4565.44,Store_Drop
RET-025077,OR-124632,PRD-00010,Delayed delivery,07-01-2023,Rejected,0,Pickup
RET-025078,OR-099987,PRD-00001,Changed mind,05-01-2023,Refunded,4258.93,Pickup
RET-025079,OR-033186,PRD-00007,Item not as described,15-01-2023,Approved,8227.41,Courier
RET-025080,OR-118326,PRD-00459,Item not as described,17-01-2023,Pending,0,Store_Drop
RET-025081,OR-072849,PRD-00014,Poor customer service,05-01-2023,Pending,0,Store_Drop
RET-025082,OR-075230,PRD-00001,Damaged item,18-01-2023,Approved,10833.16,Store_Drop
RET-025083,OR-007391,PRD-00001,Received wrong quantity,04-01-2023,Rejected,0,Pickup
RET-025084,OR-081979,PRD-00394,Incorrect item shipped,08-01-2023,Approved,3505.25,Store_Drop
RET-025085,OR-107357,PRD-00202,Damaged item,17-01-2023,Approved,235.27,Store_Drop
RET-025086,OR-120768,PRD-00001,Damaged item,13-01-2023,Refunded,7089.55,Courier
RET-025087,OR-122756,PRD-00006,Item not as described,10-01-2023,Rejected,0,Courier
RET-025088,OR-091157,PRD-00009,Product no longer wanted,11-01-2023,Approved,7642.42,Store_Drop
RET-025089,OR-099314,PRD-00002,No longer needed,14-01-2023,Approved,3860.91,Courier
RET-025090,OR-020939,PRD-00183,No longer needed,09-01-2023,Refunded,6727.92,Courier
RET-025091,OR-119774,PRD-00093,Received wrong quantity,17-01-2023,Pending,0,Store_Drop
RET-025092,OR-012815,PRD-00022,Product no longer wanted,08-01-2023,Pending,0,Pickup
RET-025093,OR-085861,PRD-00077,Product no longer wanted,13-01-2023,Approved,3328.38,Store_Drop
RET-025094,OR-119935,PRD-00368,Product no longer wanted,15-01-2023,Refunded,923.12,Courier
RET-025095,OR-075905,PRD-00001,Damaged item,14-01-2023,Refunded,7057.32,Courier
RET-025096,OR-017352,PRD-00014,Incorrect item shipped,12-01-2023,Rejected,0,Pickup
RET-025097,OR-000112,PRD-00003,Product no longer wanted,16-01-2023,Refunded,7277.39,Store_Drop
RET-025098,OR-040649,PRD-00017,Better price found elsewhere,16-01-2023,Pending,0,Courier
RET-025099,OR-041134,PRD-00034,Delayed delivery,17-01-2023,Approved,5759.22,Store_Drop
RET-025100,OR-118320,PRD-00004,No longer needed,14-01-2023,Approved,1134.31,Courier
RET-025101,OR-017862,PRD-00001,Damaged item,17-01-2023,Rejected,0,Store_Drop
RET-025102,OR-043713,PRD-00001,Product no longer wanted,13-01-2023,Pending,0,Courier
RET-025103,OR-079653,PRD-00277,No longer needed,08-01-2023,Refunded,4374.05,Courier
RET-025104,OR-043847,PRD-00005,Damaged item,13-01-2023,Approved,1492.0,Pickup
RET-025105,OR-027608,PRD-00002,Changed mind,05-01-2023,Approved,11877.47,Courier
RET-025106,OR-092672,PRD-00074,Changed mind,15-01-2023,Approved,1302.9,Store_Drop
RET-025107,OR-119248,PRD-00290,Received wrong quantity,08-01-2023,Approved,5008.7,Pickup
RET-025108,OR-074103,PRD-00010,Changed mind,17-01-2023,Pending,0,Courier
RET-025109,OR-113253,PRD-00277,Incorrect item shipped,20-01-2023,Refunded,5875.24,Courier
RET-025110,OR-019715,PRD-00033,No longer needed,12-01-2023,Pending,0,Store_Drop
RET-025111,OR-023456,PRD-00023,Changed mind,16-01-2023,Approved,7827.26,Pickup
RET-025112,OR-026211,PRD-00144,Incorrect item shipped,16-01-2023,Refunded,3891.83,Store_Drop
RET-025113,OR-065512,PRD-00004,Damaged item,16-01-2023,Rejected,0,Pickup
RET-025114,OR-114213,PRD-00001,Damaged item,11-01-2023,Approved,7843.93,Courier
RET-025115,OR-035279,PRD-00003,Received wrong quantity,19-01-2023,Refunded,4578.4,Courier
RET-025116,OR-074693,PRD-00027,Changed mind,08-01-2023,Rejected,0,Courier
RET-025117,OR-026466,PRD-00135,Incorrect item shipped,06-01-2023,Approved,4643.32,Store_Drop
RET-025118,OR-116575,PRD-00167,Changed mind,18-01-2023,Refunded,1497.57,Courier
RET-025119,OR-112150,PRD-00005,Product no longer wanted,05-01-2023,Refunded,7952.34,Courier
RET-025120,OR-017773,PRD-00014,Product no longer wanted,14-01-2023,Approved,2723.52,Store_Drop
RET-025121,OR-058897,PRD-00383,Delayed delivery,04-01-2023,Refunded,1839.52,Store_Drop
RET-025122,OR-036287,PRD-00001,Item not as described,09-01-2023,Refunded,9594.68,Store_Drop
RET-025123,OR-116879,PRD-00014,Damaged item,07-01-2023,Approved,2615.21,Pickup
RET-025124,OR-116297,PRD-00030,Received wrong quantity,16-01-2023,Approved,10455.98,Pickup
RET-025125,OR-091266,PRD-00046,Better price found elsewhere,21-01-2023,Rejected,0,Pickup
RET-025126,OR-033788,PRD-00019,Received wrong quantity,08-01-2023,Rejected,0,Courier
RET-025127,OR-080989,PRD-00004,Poor customer service,14-01-2023,Refunded,1506.51,Store_Drop
RET-025128,OR-060155,PRD-00027,No longer needed,11-01-2023,Rejected,0,Store_Drop
RET-025129,OR-076758,PRD-00143,Item not as described,21-01-2023,Rejected,0,Store_Drop
RET-025130,OR-113660,PRD-00123,Item not as described,15-01-2023,Pending,0,Courier
RET-025131,OR-042210,PRD-00278,Item not as described,14-01-2023,Approved,2420.36,Store_Drop
RET-025132,OR-029296,PRD-00073,No longer needed,07-01-2023,Refunded,3394.52,Store_Drop
RET-025133,OR-091149,PRD-00237,Received wrong quantity,14-01-2023,Approved,2018.0,Pickup
RET-025134,OR-045880,PRD-00003,Received wrong quantity,06-01-2023,Refunded,1503.5,Store_Drop
RET-025135,OR-099350,PRD-00001,Incorrect item shipped,20-01-2023,Refunded,10876.14,Courier
RET-025136,OR-046312,PRD-00002,Better price found elsewhere,08-01-2023,Rejected,0,Store_Drop
RET-025137,OR-013363,PRD-00006,Received wrong quantity,14-01-2023,Pending,0,Store_Drop
RET-025138,OR-040959,PRD-00006,Better price found elsewhere,10-01-2023,Approved,4964.8,Courier
RET-025139,OR-084544,PRD-00016,No longer needed,09-01-2023,Refunded,10287.55,Courier
RET-025140,OR-084768,PRD-00002,Delayed delivery,13-01-2023,Rejected,0,Courier
RET-025141,OR-112268,PRD-00158,Received wrong quantity,09-01-2023,Approved,6200.9,Courier
RET-025142,OR-067760,PRD-00015,Better price found elsewhere,07-01-2023,Pending,0,Courier
RET-025143,OR-010197,PRD-00001,Delayed delivery,04-01-2023,Rejected,0,Courier
RET-025144,OR-088818,PRD-00003,Changed mind,10-01-2023,Pending,0,Store_Drop
RET-025145,OR-081245,PRD-00121,Poor customer service,20-01-2023,Pending,0,Store_Drop
RET-025146,OR-050268,PRD-00012,Poor customer service,19-01-2023,Approved,8754.44,Courier
RET-025147,OR-041513,PRD-00095,Better price found elsewhere,08-01-2023,Approved,10075.03,Store_Drop
RET-025148,OR-076803,PRD-00001,Changed mind,19-01-2023,Approved,5333.03,Courier
RET-025149,OR-044213,PRD-00133,No longer needed,04-01-2023,Refunded,551.1,Courier
RET-025150,OR-054467,PRD-00005,Incorrect item shipped,19-01-2023,Approved,5998.24,Pickup
RET-025151,OR-026360,PRD-00001,Product no longer wanted,16-01-2023,Approved,6419.57,Store_Drop
RET-025152,OR-071456,PRD-00055,Received wrong quantity,16-01-2023,Refunded,5920.83,Store_Drop
RET-025153,OR-029564,PRD-00007,Better price found elsewhere,11-01-2023,Pending,0,Store_Drop
RET-025154,OR-047642,PRD-00438,Better price found elsewhere,11-01-2023,Pending,0,Store_Drop
RET-025155,OR-081084,PRD-00110,Item not as described,10-01-2023,Rejected,0,Courier
RET-025156,OR-024140,PRD-00003,No longer needed,18-01-2023,Approved,9273.53,Courier
RET-025157,OR-105795,PRD-00002,Damaged item,06-01-2023,Refunded,7389.69,Courier
RET-025158,OR-036927,PRD-00002,Better price found elsewhere,04-01-2023,Refunded,8393.49,Store_Drop
RET-025159,OR-118044,PRD-00002,Product no longer wanted,07-01-2023,Approved,10105.76,Courier
RET-025160,OR-117552,PRD-00020,Product no longer wanted,10-01-2023,Approved,11245.48,Pickup
RET-025161,OR-045798,PRD-00138,Poor customer service,14-01-2023,Pending,0,Pickup
RET-025162,OR-027240,PRD-00002,Incorrect item shipped,05-01-2023,Refunded,5057.76,Store_Drop
RET-025163,OR-049133,PRD-00407,Product no longer wanted,20-01-2023,Pending,0,Store_Drop
RET-025164,OR-007272,PRD-00001,Better price found elsewhere,20-01-2023,Approved,2028.24,Store_Drop
RET-025165,OR-073722,PRD-00002,Poor customer service,21-01-2023,Rejected,0,Courier
RET-025166,OR-010846,PRD-00006,Incorrect item shipped,16-01-2023,Pending,0,Courier
RET-025167,OR-053190,PRD-00289,Changed mind,13-01-2023,Approved,3712.18,Courier
RET-025168,OR-082255,PRD-00011,Better price found elsewhere,18-01-2023,Refunded,5917.12,Courier
RET-025169,OR-072613,PRD-00004,Damaged item,04-01-2023,Approved,5987.26,Store_Drop
RET-025170,OR-095554,PRD-00316,Delayed delivery,05-01-2023,Refunded,205.22,Courier
RET-025171,OR-083765,PRD-00003,Delayed delivery,13-01-2023,Approved,7226.94,Store_Drop
RET-025172,OR-122795,PRD-00001,Received wrong quantity,10-01-2023,Approved,2264.05,Store_Drop
RET-025173,OR-092681,PRD-00018,Incorrect item shipped,21-01-2023,Approved,1791.59,Courier
RET-025174,OR-002080,PRD-00347,Damaged item,16-01-2023,Approved,1173.0,Courier
RET-025175,OR-090782,PRD-00114,Damaged item,05-01-2023,Refunded,4782.36,Store_Drop
RET-025176,OR-112569,PRD-00308,Product no longer wanted,18-01-2023,Pending,0,Pickup
RET-025177,OR-018079,PRD-00021,Received wrong quantity,16-01-2023,Rejected,0,Store_Drop
RET-025178,OR-009108,PRD-00015,Item not as described,09-01-2023,Refunded,9699.28,Store_Drop
RET-025179,OR-122770,PRD-00003,Received wrong quantity,18-01-2023,Refunded,8373.3,Pickup
RET-025180,OR-073059,PRD-00121,Changed mind,07-01-2023,Rejected,0,Courier
RET-025181,OR-008933,PRD-00004,Received wrong quantity,15-01-2023,Approved,10762.33,Courier
RET-025182,OR-122183,PRD-00014,Better price found elsewhere,19-01-2023,Refunded,7316.31,Pickup
RET-025183,OR-035963,PRD-00002,No longer needed,19-01-2023,Approved,10334.75,Store_Drop
RET-025184,OR-027644,PRD-00093,Received wrong quantity,19-01-2023,Refunded,12071.35,Store_Drop
RET-025185,OR-096797,PRD-00217,No longer needed,19-01-2023,Approved,483.48,Pickup
RET-025186,OR-045034,PRD-00012,Received wrong quantity,11-01-2023,Approved,915.39,Store_Drop
RET-025187,OR-093679,PRD-00041,Product no longer wanted,10-01-2023,Pending,0,Store_Drop
RET-025188,OR-037148,PRD-00010,Poor customer service,05-01-2023,Approved,9677.57,Courier
RET-025189,OR-105353,PRD-00001,Product no longer wanted,06-01-2023,Approved,7029.33,Store_Drop
RET-025190,OR-028845,PRD-00339,Item not as described,10-01-2023,Approved,157.98,Courier
RET-025191,OR-080449,PRD-00228,Received wrong quantity,16-01-2023,Approved,358.82,Store_Drop
RET-025192,OR-091378,PRD-00001,Item not as described,21-01-2023,Approved,4187.77,Store_Drop
RET-025193,OR-067753,PRD-00368,Incorrect item shipped,07-01-2023,Pending,0,Store_Drop
RET-025194,OR-115054,PRD-00278,No longer needed,16-01-2023,Approved,3566.76,Courier
RET-025195,OR-103421,PRD-00012,Delayed delivery,14-01-2023,Approved,4994.08,Courier
RET-025196,OR-078479,PRD-00001,Delayed delivery,16-01-2023,Refunded,9176.62,Courier
RET-025197,OR-024978,PRD-00013,Damaged item,17-01-2023,Approved,11945.14,Pickup
RET-025198,OR-107072,PRD-00172,Product no longer wanted,09-01-2023,Refunded,1771.02,Courier
RET-025199,OR-083129,PRD-00035,Damaged item,15-01-2023,Refunded,1907.2,Store_Drop
RET-025200,OR-052401,PRD-00009,Item not as described,10-01-2023,Refunded,10045.95,Courier
RET-025201,OR-050458,PRD-00082,No longer needed,04-01-2023,Approved,11626.16,Courier
RET-025202,OR-118388,PRD-00029,Better price found elsewhere,21-01-2023,Approved,8410.16,Store_Drop
RET-025203,OR-052018,PRD-00146,No longer needed,20-01-2023,Approved,2431.56,Courier
RET-025204,OR-027696,PRD-00213,Changed mind,04-01-2023,Approved,1108.61,Store_Drop
RET-025205,OR-116206,PRD-00002,Better price found elsewhere,11-01-2023,Approved,11653.14,Pickup
RET-025206,OR-111597,PRD-00025,Delayed delivery,07-01-2023,Approved,7002.24,Store_Drop
RET-025207,OR-113272,PRD-00007,Changed mind,17-01-2023,Refunded,10822.79,Pickup
RET-025208,OR-106788,PRD-00048,Incorrect item shipped,19-01-2023,Approved,5237.77,Pickup
RET-025209,OR-077475,PRD-00425,Damaged item,16-01-2023,Approved,427.64,Store_Drop
RET-025210,OR-077475,PRD-00011,Changed mind,15-01-2023,Refunded,11097.19,Courier
RET-025211,OR-121476,PRD-00047,Damaged item,15-01-2023,Refunded,9513.99,Courier
RET-025212,OR-093503,PRD-00351,Changed mind,04-01-2023,Approved,2110.77,Courier
RET-025213,OR-041589,PRD-00063,Damaged item,05-01-2023,Pending,0,Pickup
RET-025214,OR-107826,PRD-00072,Better price found elsewhere,07-01-2023,Approved,1970.84,Store_Drop
RET-025215,OR-078324,PRD-00369,No longer needed,10-01-2023,Pending,0,Store_Drop
RET-025216,OR-039267,PRD-00003,Incorrect item shipped,08-01-2023,Refunded,11468.83,Store_Drop
RET-025217,OR-005977,PRD-00005,Delayed delivery,07-01-2023,Rejected,0,Store_Drop
RET-025218,OR-108059,PRD-00005,Incorrect item shipped,15-01-2023,Refunded,2447.97,Courier
RET-025219,OR-033995,PRD-00064,Better price found elsewhere,07-01-2023,Pending,0,Courier
RET-025220,OR-058435,PRD-00030,Product no longer wanted,15-01-2023,Pending,0,Pickup
RET-025221,OR-095732,PRD-00010,Product no longer wanted,12-01-2023,Approved,7032.66,Courier
RET-025222,OR-033718,PRD-00046,Incorrect item shipped,14-01-2023,Refunded,11610.8,Store_Drop
RET-025223,OR-055828,PRD-00417,Changed mind,04-01-2023,Approved,450.18,Pickup
RET-025224,OR-114759,PRD-00283,Product no longer wanted,21-01-2023,Refunded,735.9,Store_Drop
RET-025225,OR-109941,PRD-00008,Changed mind,11-01-2023,Approved,6937.28,Pickup
RET-025226,OR-099106,PRD-00062,Product no longer wanted,07-01-2023,Approved,13860.68,Store_Drop
RET-025227,OR-059414,PRD-00011,Product no longer wanted,20-01-2023,Rejected,0,Store_Drop
RET-025228,OR-085344,PRD-00051,Changed mind,13-01-2023,Approved,13859.61,Pickup
RET-025229,OR-012439,PRD-00005,Changed mind,15-01-2023,Pending,0,Pickup
RET-025230,OR-012410,PRD-00005,Product no longer wanted,05-01-2023,Approved,10389.24,Store_Drop
RET-025231,OR-116639,PRD-00473,Delayed delivery,09-01-2023,Refunded,4662.68,Pickup
RET-025232,OR-054177,PRD-00118,Item not as described,07-01-2023,Approved,1078.01,Courier
RET-025233,OR-031751,PRD-00243,Changed mind,13-01-2023,Approved,1804.32,Courier
RET-025234,OR-056725,PRD-00181,Better price found elsewhere,14-01-2023,Refunded,5062.52,Courier
RET-025235,OR-040827,PRD-00136,Received wrong quantity,18-01-2023,Approved,2175.21,Courier
RET-025236,OR-054598,PRD-00004,Received wrong quantity,12-01-2023,Approved,1859.81,Pickup
RET-025237,OR-009276,PRD-00170,Item not as described,14-01-2023,Approved,3804.9,Pickup
RET-025238,OR-042611,PRD-00007,Incorrect item shipped,12-01-2023,Approved,7920.88,Courier
RET-025239,OR-088694,PRD-00001,Damaged item,09-01-2023,Rejected,0,Courier
RET-025240,OR-114859,PRD-00074,Item not as described,21-01-2023,Approved,10242.74,Courier
RET-025241,OR-017701,PRD-00046,No longer needed,14-01-2023,Approved,3355.43,Courier
RET-025242,OR-028679,PRD-00002,Damaged item,10-01-2023,Refunded,2464.95,Courier
RET-025243,OR-009608,PRD-00007,Poor customer service,05-01-2023,Approved,2359.58,Courier
RET-025244,OR-073639,PRD-00001,Received wrong quantity,04-01-2023,Refunded,2395.35,Pickup
RET-025245,OR-111451,PRD-00004,Delayed delivery,08-01-2023,Approved,6462.43,Store_Drop
RET-025246,OR-023806,PRD-00173,Poor customer service,13-01-2023,Pending,0,Courier
RET-025247,OR-013492,PRD-00003,Damaged item,04-01-2023,Approved,750.32,Courier
RET-025248,OR-040932,PRD-00001,Poor customer service,14-01-2023,Refunded,3408.93,Store_Drop
RET-025249,OR-109110,PRD-00013,Poor customer service,04-01-2023,Rejected,0,Courier
RET-025250,OR-022601,PRD-00436,No longer needed,11-01-2023,Approved,698.99,Store_Drop
RET-025251,OR-064811,PRD-00001,Delayed delivery,04-01-2023,Refunded,5566.0,Courier
RET-025252,OR-036602,PRD-00002,Product no longer wanted,18-01-2023,Approved,3359.73,Pickup
RET-025253,OR-104220,PRD-00003,Incorrect item shipped,16-01-2023,Pending,0,Courier
RET-025254,OR-025609,PRD-00025,Item not as described,13-01-2023,Rejected,0,Courier
RET-025255,OR-113399,PRD-00130,Better price found elsewhere,18-01-2023,Approved,1199.0,Store_Drop
RET-025256,OR-102483,PRD-00197,No longer needed,12-01-2023,Rejected,0,Courier
RET-025257,OR-114821,PRD-00001,Delayed delivery,09-01-2023,Approved,10848.41,Courier
RET-025258,OR-094321,PRD-00001,Poor customer service,07-01-2023,Approved,4735.68,Store_Drop
RET-025259,OR-032939,PRD-00036,No longer needed,19-01-2023,Refunded,7839.68,Pickup
RET-025260,OR-077399,PRD-00201,Product no longer wanted,13-01-2023,Approved,1587.84,Courier
RET-025261,OR-012981,PRD-00225,Product no longer wanted,16-01-2023,Approved,826.13,Courier
RET-025262,OR-092095,PRD-00001,Poor customer service,09-01-2023,Approved,3679.79,Courier
RET-025263,OR-061756,PRD-00003,Poor customer service,13-01-2023,Approved,1367.1,Store_Drop
RET-025264,OR-095085,PRD-00001,Poor customer service,14-01-2023,Rejected,0,Store_Drop
RET-025265,OR-018354,PRD-00056,Incorrect item shipped,05-01-2023,Refunded,5626.55,Store_Drop
RET-025266,OR-100108,PRD-00141,Changed mind,16-01-2023,Rejected,0,Pickup
RET-025267,OR-111371,PRD-00114,Received wrong quantity,18-01-2023,Approved,1131.24,Courier
RET-025268,OR-057093,PRD-00001,Better price found elsewhere,10-01-2023,Refunded,5288.73,Courier
RET-025269,OR-012890,PRD-00007,Changed mind,08-01-2023,Refunded,7136.03,Courier
RET-025270,OR-068971,PRD-00007,Damaged item,14-01-2023,Refunded,10212.81,Pickup
RET-025271,OR-075120,PRD-00002,Delayed delivery,12-01-2023,Refunded,5238.48,Courier
RET-025272,OR-104487,PRD-00003,Changed mind,20-01-2023,Refunded,6879.43,Pickup
RET-025273,OR-006207,PRD-00126,Better price found elsewhere,10-01-2023,Approved,4777.32,Store_Drop
RET-025274,OR-032745,PRD-00001,Incorrect item shipped,06-01-2023,Approved,4071.56,Courier
RET-025275,OR-004536,PRD-00010,Product no longer wanted,20-01-2023,Approved,3235.9,Courier
RET-025276,OR-004227,PRD-00031,No longer needed,20-01-2023,Refunded,6018.64,Pickup
RET-025277,OR-063889,PRD-00021,Item not as described,13-01-2023,Pending,0,Courier
RET-025278,OR-032205,PRD-00002,Damaged item,21-01-2023,Pending,0,Store_Drop
RET-025279,OR-121332,PRD-00006,Changed mind,18-01-2023,Approved,7468.86,Store_Drop
RET-025280,OR-122435,PRD-00012,Damaged item,14-01-2023,Approved,7542.76,Store_Drop
RET-025281,OR-120751,PRD-00008,Item not as described,18-01-2023,Approved,6115.54,Store_Drop
RET-025282,OR-124765,PRD-00006,Damaged item,15-01-2023,Approved,2578.48,Store_Drop
RET-025283,OR-002585,PRD-00073,Received wrong quantity,04-01-2023,Refunded,2429.8,Store_Drop
RET-025284,OR-022431,PRD-00008,Product no longer wanted,21-01-2023,Refunded,9094.58,Pickup
RET-025285,OR-036463,PRD-00452,Received wrong quantity,16-01-2023,Approved,6683.06,Pickup
RET-025286,OR-022259,PRD-00001,Incorrect item shipped,20-01-2023,Pending,0,Store_Drop
RET-025287,OR-105632,PRD-00001,Better price found elsewhere,13-01-2023,Refunded,2128.79,Pickup
RET-025288,OR-076118,PRD-00012,Changed mind,19-01-2023,Approved,6695.62,Store_Drop
RET-025289,OR-022274,PRD-00058,Damaged item,12-01-2023,Approved,8975.27,Store_Drop
RET-025290,OR-058117,PRD-00039,Changed mind,16-01-2023,Approved,7850.39,Store_Drop
RET-025291,OR-069267,PRD-00010,Delayed delivery,08-01-2023,Pending,0,Courier
RET-025292,OR-104315,PRD-00068,Received wrong quantity,14-01-2023,Rejected,0,Courier
RET-025293,OR-106012,PRD-00018,Received wrong quantity,06-01-2023,Refunded,1850.25,Store_Drop
